"","X","id","listing_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_verifications","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","jurisdiction_names","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","place"
"5545",11690,8977004,"https://www.airbnb.com/rooms/8977004",27210305,"https://www.airbnb.com/users/show/27210305","Isabelle","2/4/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/f2957eea-88b8-4a1b-8ce7-02b43b9dd5b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f2957eea-88b8-4a1b-8ce7-02b43b9dd5b8.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Macharius - Heirnis",NA,"Ghent","Vlaanderen","9050","Gent","Gent, Belgium","BE","Belgium",51.0459,3.74524,"f","House","Entire home/apt",2,1,1,1,"Real Bed",NA,"$50.00 ","","","","$18.00 ",1,"$0.00 ",2,5,2,2,5,5,2,5,"t",0,0,0,0,"3/18/2020",9,0,"1/22/2017","10/21/2018",95,10,10,10,10,9,10,NA,"t","f","flexible","f","f",1,1,0,0,0.23,"Ghent"
"5546",11691,8988182,"https://www.airbnb.com/rooms/8988182",46953923,"https://www.airbnb.com/users/show/46953923","Suzanne","10/19/2015","Ghent, Flanders, Belgium","within a few hours","100%","97%","t","https://a0.muscache.com/im/pictures/user/bced5851-34ea-4364-9c13-e7c364856e8d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/bced5851-34ea-4364-9c13-e7c364856e8d.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05161,3.72583,"t","Apartment","Entire home/apt",4,2,2,2,"Real Bed",NA,"$95.00 ","","","$250.00 ","$35.00 ",1,"$20.00 ",2,1125,2,2,1125,1125,2,1125,"t",6,17,29,207,"3/18/2020",98,23,"11/10/2015","2/25/2020",98,10,10,10,10,10,10,NA,"f","f","strict_14_with_grace_period","f","f",1,1,0,0,1.85,"Ghent"
"5547",11692,9024234,"https://www.airbnb.com/rooms/9024234",7645281,"https://www.airbnb.com/users/show/7645281","Piet","7/22/2013","Gent, Flemish Region, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/5621707a-e425-4938-8a6f-02599c27c8ec.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/5621707a-e425-4938-8a6f-02599c27c8ec.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04132,3.72246,"t","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"$110.00 ","$475.00 ","$1,495.00 ","","",2,"$19.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,0,0,0,"3/18/2020",17,0,"11/23/2015","5/22/2016",82,9,8,10,9,9,8,NA,"t","f","moderate","f","f",1,1,0,0,0.32,"Ghent"
"5548",11693,9024440,"https://www.airbnb.com/rooms/9024440",13037514,"https://www.airbnb.com/users/show/13037514","Marie-Catherine","3/11/2014","Ghent, Flanders, Belgium","within a few hours","100%","69%","t","https://a0.muscache.com/im/pictures/user/fab8a92a-691f-4805-8128-78671601f6ea.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/fab8a92a-691f-4805-8128-78671601f6ea.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Oost-Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Oost-Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05722,3.72101,"t","House","Private room",2,1,1,1,"Real Bed",NA,"$62.00 ","","","$0.00 ","$10.00 ",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,0,0,0,"3/18/2020",142,33,"10/25/2015","3/8/2020",97,10,10,10,10,10,10,NA,"f","f","flexible","f","f",1,0,1,0,2.65,"Ghent"
"5549",11694,9038976,"https://www.airbnb.com/rooms/9038976",46955407,"https://www.airbnb.com/users/show/46955407","Marleen","10/19/2015","BE","within a day","100%","76%","f","https://a0.muscache.com/im/pictures/user/e9a38ac4-60d2-4742-bea1-ddec03a14709.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e9a38ac4-60d2-4742-bea1-ddec03a14709.jpg?aki_policy=profile_x_medium","",3,3,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05797,3.72291,"t","Apartment","Entire home/apt",4,1,2,0,"Real Bed",NA,"$195.00 ","$850.00 ","$1,850.00 ","$250.00 ","$100.00 ",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",25,55,85,360,"3/18/2020",19,11,"10/26/2015","2/24/2020",94,10,9,10,10,10,9,NA,"f","f","moderate","f","f",2,2,0,0,0.35,"Ghent"
"5550",11695,9054868,"https://www.airbnb.com/rooms/9054868",47168028,"https://www.airbnb.com/users/show/47168028","Annick","10/22/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/e582708c-07dd-47d6-8c8f-4fee83997d48.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e582708c-07dd-47d6-8c8f-4fee83997d48.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'reviews']","t","f","Gent, Vlaanderen, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04787,3.71496,"t","House","Private room",3,1,1,2,"Real Bed",NA,"$110.00 ","$536.00 ","$1,890.00 ","","",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,0,0,0,"3/18/2020",14,0,"10/25/2015","7/22/2017",97,10,10,10,10,10,10,NA,"f","f","flexible","f","f",1,0,1,0,0.26,"Ghent"
"5551",11696,9087777,"https://www.airbnb.com/rooms/9087777",47388258,"https://www.airbnb.com/users/show/47388258","F","10/25/2015","Ghent, Flanders, Belgium","within an hour","100%","100%","f","https://a0.muscache.com/im/pictures/addfd216-253f-4ad8-9ea2-e1db3abeedf7.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/addfd216-253f-4ad8-9ea2-e1db3abeedf7.jpg?aki_policy=profile_x_medium","",3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9040","Gent","Gent, Belgium","BE","Belgium",51.05048,3.74484,"f","Townhouse","Private room",2,0.5,1,1,"Real Bed",NA,"$20.00 ","$200.00 ","","$0.00 ","$12.00 ",1,"$6.00 ",1,1125,1,1,1125,1125,1,1125,"t",22,42,66,244,"3/18/2020",432,125,"10/31/2015","3/14/2020",93,10,10,10,10,9,9,NA,"t","f","moderate","f","f",3,0,3,0,8.09,"Ghent"
"5552",11697,9090897,"https://www.airbnb.com/rooms/9090897",47401482,"https://www.airbnb.com/users/show/47401482","Myriam","10/25/2015","Wetteren, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/e415d8d1-d436-4bd3-afed-f44a15c4e491.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e415d8d1-d436-4bd3-afed-f44a15c4e491.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04082,3.7389,"t","Apartment","Private room",2,1,1,1,"Real Bed",NA,"$35.00 ","$195.00 ","$635.00 ","","",1,"$0.00 ",3,30,3,3,30,30,3,30,"t",0,0,0,0,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"f","f","moderate","f","f",1,0,1,0,NA,"Ghent"
"5553",11698,9191627,"https://www.airbnb.com/rooms/9191627",16821931,"https://www.airbnb.com/users/show/16821931","Annelies","10/31/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/aa237406-16ee-43a1-8581-b6ae7e694090.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/aa237406-16ee-43a1-8581-b6ae7e694090.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04815,3.71364,"f","House","Private room",2,1,1,1,"Real Bed",NA,"$35.00 ","","","","",1,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,0,0,0,"3/18/2020",2,0,"11/22/2015","12/1/2015",90,10,10,10,9,8,10,NA,"f","f","strict_14_with_grace_period","f","f",1,0,1,0,0.04,"Ghent"
"5554",11699,9213284,"https://www.airbnb.com/rooms/9213284",25065540,"https://www.airbnb.com/users/show/25065540","Ram","12/21/2014","Brakel, Flanders, Belgium","within a day","100%","0%","f","https://a0.muscache.com/im/pictures/user/1432cfac-2176-4e76-9add-c2add210549f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1432cfac-2176-4e76-9add-c2add210549f.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'government_id', 'work_email']","t","t","Gent, Vlaanderen, Belgium",NA,"Zwijnaarde",NA,"Ghent","Vlaanderen","9052","Gent","Gent, Belgium","BE","Belgium",51.01164,3.70341,"t","Apartment","Entire home/apt",2,1.5,1,1,"Real Bed",NA,"$49.00 ","","","$0.00 ","$70.00 ",1,"$0.00 ",14,1125,14,14,1125,1125,14,1125,"t",0,7,22,221,"3/18/2020",1,0,"12/22/2018","12/22/2018",100,10,10,10,10,8,10,NA,"f","f","strict_14_with_grace_period","f","f",1,1,0,0,0.07,"Ghent"
"5555",11700,9348847,"https://www.airbnb.com/rooms/9348847",48518927,"https://www.airbnb.com/users/show/48518927","Lorenzo","11/8/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/6e57109f-7a27-4983-9ec3-3cb0bfe6489e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/6e57109f-7a27-4983-9ec3-3cb0bfe6489e.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04309,3.73166,"t","Apartment","Private room",3,1,1,1,"Real Bed",NA,"$35.00 ","","","","",1,"$20.00 ",1,4,1,1,4,4,1,4,"t",0,0,0,0,"3/18/2020",2,0,"11/24/2017","12/28/2017",100,10,10,10,10,10,10,NA,"f","f","flexible","f","f",1,0,1,0,0.07,"Ghent"
"5556",11701,9418138,"https://www.airbnb.com/rooms/9418138",12243332,"https://www.airbnb.com/users/show/12243332","Annelore","2/14/2014","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/12243332/profile_pic/1392418576/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/12243332/profile_pic/1392418576/original.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05662,3.73061,"t","Apartment","Entire home/apt",2,1,1,1,"Real Bed",NA,"$75.00 ","","","","",1,"$0.00 ",2,14,2,2,14,14,2,14,"t",0,0,0,0,"3/18/2020",5,0,"12/23/2015","7/25/2016",84,8,8,8,8,9,8,NA,"f","f","moderate","f","f",1,1,0,0,0.1,"Ghent"
"5557",11702,9459185,"https://www.airbnb.com/rooms/9459185",36675850,"https://www.airbnb.com/users/show/36675850","Henri","6/25/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/07e0d8ce-e490-43e8-862a-3585aa2d3b31.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/07e0d8ce-e490-43e8-862a-3585aa2d3b31.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'google', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04609,3.72282,"t","Apartment","Private room",2,1,1,1,"Real Bed",NA,"$45.00 ","","","","$10.00 ",2,"$0.00 ",1,1125,1,1,1125,1125,1,1125,"t",0,0,0,0,"3/18/2020",33,0,"11/27/2015","8/18/2016",89,10,9,10,10,10,9,NA,"f","f","flexible","f","f",1,0,1,0,0.63,"Ghent"
"5558",11703,9517251,"https://www.airbnb.com/rooms/9517251",17180388,"https://www.airbnb.com/users/show/17180388","Gerda","6/24/2014","Ghent, Flanders, Belgium","within an hour","100%","78%","t","https://a0.muscache.com/im/users/17180388/profile_pic/1403591167/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/17180388/profile_pic/1403591167/original.jpg?aki_policy=profile_x_medium","",6,6,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Sluizeken - Tolhuis - Ham",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.06502,3.72944,"f","Apartment","Entire home/apt",3,1,2,2,"Real Bed",NA,"$100.00 ","","$1,260.00 ","$0.00 ","$0.00 ",3,"$0.00 ",30,210,30,30,210,210,30,210,"t",0,0,0,260,"3/18/2020",3,0,"12/27/2015","4/6/2016",100,9,10,10,10,9,9,NA,"f","f","strict_14_with_grace_period","f","f",6,5,1,0,0.06,"Ghent"
"5559",11704,9576300,"https://www.airbnb.com/rooms/9576300",49569416,"https://www.airbnb.com/users/show/49569416","Wim","11/21/2015","Ghent, Flanders, Belgium","N/A","N/A","100%","f","https://a0.muscache.com/im/pictures/user/572e1fa0-3c95-4f6e-96c3-f080d2ce4c2d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/572e1fa0-3c95-4f6e-96c3-f080d2ce4c2d.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Rabot  - Blaisantvest",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05792,3.70895,"f","Apartment","Entire home/apt",4,1.5,1,3,"Real Bed",NA,"$150.00 ","$490.00 ","$1,550.00 ","$0.00 ","$0.00 ",2,"$15.00 ",3,1125,3,3,1125,1125,3,1125,"t",0,0,0,1,"3/18/2020",144,37,"11/28/2015","12/8/2019",95,10,9,10,10,9,9,NA,"f","f","moderate","f","f",1,1,0,0,2.75,"Ghent"
"5560",11705,9641974,"https://www.airbnb.com/rooms/9641974",49858029,"https://www.airbnb.com/users/show/49858029","Filip","11/25/2015","Evergem, Flanders, Belgium","within a few hours","100%","100%","f","https://a0.muscache.com/im/pictures/user/adf78cca-742c-4aaf-a782-a022f2197733.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/adf78cca-742c-4aaf-a782-a022f2197733.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'jumio', 'selfie', 'government_id', 'identity_manual', 'work_email']","t","f","Gent, Vlaanderen, Belgium",NA,"Muide - Meulestede - Afrikalaan",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.06499,3.73675,"t","Houseboat","Entire home/apt",2,1,1,1,"Real Bed",NA,"$75.00 ","$600.00 ","$1,900.00 ","$250.00 ","$75.00 ",1,"$10.00 ",2,1125,2,2,1125,1125,2,1125,"t",0,12,38,293,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"t","f","strict_14_with_grace_period","f","f",2,2,0,0,NA,"Ghent"
"5561",11706,9743759,"https://www.airbnb.com/rooms/9743759",50268558,"https://www.airbnb.com/users/show/50268558","Eva","12/1/2015","Ghent, Flanders, Belgium","within a day","67%","57%","f","https://a0.muscache.com/im/pictures/user/c65e5406-df79-487c-abc3-e2b6a87df4de.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/c65e5406-df79-487c-abc3-e2b6a87df4de.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Dampoort",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.04925,3.75158,"t","Townhouse","Entire home/apt",5,2.5,3,3,"Real Bed",NA,"$172.00 ","","","","",1,"$0.00 ",7,1125,7,7,1125,1125,7,1125,"t",14,44,74,349,"3/18/2020",27,8,"2/28/2016","8/8/2019",91,9,10,9,9,9,9,NA,"f","f","flexible","f","f",1,1,0,0,0.55,"Ghent"
"5562",11707,9763159,"https://www.airbnb.com/rooms/9763159",18624377,"https://www.airbnb.com/users/show/18624377","Stefan","7/22/2014","Ghent, Flanders, Belgium","within an hour","100%","97%","f","https://a0.muscache.com/im/pictures/user/28bf46e8-5f68-4a29-b4df-4f9832e7afa7.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/28bf46e8-5f68-4a29-b4df-4f9832e7afa7.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Stationsbuurt Zuid",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.03694,3.70045,"t","House","Private room",2,1,1,1,"Real Bed",NA,"$46.00 ","","","$0.00 ","$0.00 ",1,"$8.00 ",1,60,1,1,60,60,1,60,"t",3,25,54,54,"3/18/2020",342,55,"12/6/2015","3/1/2020",92,10,9,10,10,9,9,NA,"t","f","flexible","f","f",1,0,1,0,6.56,"Ghent"
"5563",11708,9771878,"https://www.airbnb.com/rooms/9771878",26628047,"https://www.airbnb.com/users/show/26628047","Karen","1/24/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/26628047/profile_pic/1422115635/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/26628047/profile_pic/1422115635/original.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.03857,3.73097,"t","Condominium","Entire home/apt",2,1,1,1,"Real Bed",NA,"$95.00 ","","","$250.00 ","$45.00 ",1,"$0.00 ",5,1125,5,5,1125,1125,5,1125,"t",0,0,0,0,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"f","f","strict_14_with_grace_period","f","f",1,1,0,0,NA,"Ghent"
"5564",11709,9776766,"https://www.airbnb.com/rooms/9776766",19408799,"https://www.airbnb.com/users/show/19408799","Jonathan","8/3/2014","Ghent, Flanders, Belgium","within a day","70%","37%","f","https://a0.muscache.com/im/pictures/user/d670d073-92fc-4f47-becd-61cb1de1e035.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d670d073-92fc-4f47-becd-61cb1de1e035.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Stationsbuurt Zuid",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.02766,3.72141,"t","Apartment","Private room",2,1.5,1,2,"Real Bed",NA,"$20.00 ","","","","$5.00 ",1,"$10.00 ",1,1125,1,1,1125,1125,1,1125,"t",3,19,49,313,"3/18/2020",111,29,"12/7/2015","3/15/2020",92,10,9,9,10,9,9,NA,"f","f","flexible","f","f",1,0,1,0,2.13,"Ghent"
"5565",11710,9892022,"https://www.airbnb.com/rooms/9892022",46955407,"https://www.airbnb.com/users/show/46955407","Marleen","10/19/2015","BE","within a day","100%","76%","f","https://a0.muscache.com/im/pictures/user/e9a38ac4-60d2-4742-bea1-ddec03a14709.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e9a38ac4-60d2-4742-bea1-ddec03a14709.jpg?aki_policy=profile_x_medium","",3,3,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05406,3.7208,"t","Apartment","Entire home/apt",2,1,1,0,"Real Bed",NA,"$165.00 ","","","$250.00 ","$75.00 ",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",17,40,70,345,"3/18/2020",7,3,"1/3/2016","12/31/2019",97,10,10,10,10,10,9,NA,"f","f","flexible","f","f",2,2,0,0,0.14,"Ghent"
"5566",11711,9895777,"https://www.airbnb.com/rooms/9895777",38437518,"https://www.airbnb.com/users/show/38437518","Catherine","7/14/2015","Ghent, Flanders, Belgium","within an hour","100%","90%","f","https://a0.muscache.com/im/pictures/user/b7f24496-6311-4d05-a9e2-0f2797ea58be.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/b7f24496-6311-4d05-a9e2-0f2797ea58be.jpg?aki_policy=profile_x_medium","",3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']","t","f","Gent, Vlaanderen, Belgium",NA,"Stationsbuurt Zuid",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.03704,3.70164,"t","Apartment","Entire home/apt",2,1,1,1,"Pull-out Sofa",NA,"$74.00 ","$365.00 ","$1,350.00 ","$0.00 ","$25.00 ",1,"$0.00 ",3,1125,3,3,1125,1125,3,1125,"t",30,54,84,359,"3/18/2020",52,20,"2/3/2016","3/7/2020",87,9,9,10,10,9,8,NA,"f","f","strict_14_with_grace_period","f","f",1,1,0,0,1.04,"Ghent"
"5567",11712,9902104,"https://www.airbnb.com/rooms/9902104",50922149,"https://www.airbnb.com/users/show/50922149","Maria Fernanda","12/9/2015","Ghent, Flanders, Belgium","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/user/74c6e49b-4c74-44ef-9985-df460c17735e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/74c6e49b-4c74-44ef-9985-df460c17735e.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']","t","t","Gent, Vlaanderen, Belgium",NA,"Watersportbaan - Ekkergem",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05444,3.70438,"f","Apartment","Entire home/apt",3,1,0,2,"Real Bed",NA,"$55.00 ","$350.00 ","$1,200.00 ","","",1,"$0.00 ",2,7,2,2,7,7,2,7,"t",0,0,0,0,"3/18/2020",1,0,"4/5/2016","4/5/2016",80,6,10,10,10,10,8,NA,"f","f","flexible","f","f",1,1,0,0,0.02,"Ghent"
"5568",11713,9982414,"https://www.airbnb.com/rooms/9982414",44823655,"https://www.airbnb.com/users/show/44823655","Francis","9/22/2015","Ghent, Flanders, Belgium","within an hour","100%","14%","f","https://a0.muscache.com/im/users/44823655/profile_pic/1442944311/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/44823655/profile_pic/1442944311/original.jpg?aki_policy=profile_x_medium","",2,2,"['email', 'phone', 'reviews']","t","f","Gent, Vlaanderen, Belgium",NA,"Elisabethbegijnhof - Papegaai",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05882,3.71398,"t","Apartment","Private room",2,1,1,1,"Real Bed",NA,"$78.00 ","","","","",1,"$0.00 ",2,1125,2,2,1125,1125,2,1125,"t",29,59,89,364,"3/18/2020",0,0,"","",NA,NA,NA,NA,NA,NA,NA,NA,"f","f","flexible","f","f",2,0,2,0,NA,"Ghent"
"5569",11714,10015215,"https://www.airbnb.com/rooms/10015215",51433840,"https://www.airbnb.com/users/show/51433840","Collin","12/15/2015","Nieuwpoort, Flanders, Belgium","within a few hours","100%","93%","t","https://a0.muscache.com/im/pictures/user/2ceb6fe1-5b0f-467e-a8c3-bb6e5169b6a3.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/2ceb6fe1-5b0f-467e-a8c3-bb6e5169b6a3.jpg?aki_policy=profile_x_medium","",1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']","t","f","Gent, Vlaanderen, Belgium",NA,"Binnenstad",NA,"Ghent","Vlaanderen","9000","Gent","Gent, Belgium","BE","Belgium",51.05424,3.72308,"t","Apartment","Entire home/apt",6,2,3,3,"Real Bed",NA,"$260.00 ","","","$500.00 ","$75.00 ",1,"$0.00 ",3,1125,3,3,1125,1125,3,1125,"t",29,48,48,216,"3/18/2020",95,18,"3/20/2016","3/8/2020",99,10,10,10,10,10,10,NA,"f","f","moderate","f","f",1,1,0,0,1.95,"Ghent"
