id,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,property_type,price,security_deposit,review_scores_rating,place,avg.rating,experience_rating,response_rating,acceptance_rating,risk,risk_score,host_rating
17003342,113960739,"Dorsan",2017-01-30,"within an hour","100","100","t","Apartment","69.00","200.00",99,"Brussels",99.5,-0.516369963000149,1,1,2.89855072463768,0.942028985507246,7.80971699352159
17006048,28148227,"Clémence",2015-02-22,"within an hour","100","89","t","Apartment","120.00","0.00",93,"Brussels",93,0.347181179781831,1,0.89,0,1,8.40718117978183
17103510,5631653,"Isabella",2013-03-26,"within an hour","100","94","t","House","78.00","0.00",100,"Brussels",100,1.19853527252452,1,0.94,0,1,9.45853527252452
17328819,5360077,"Art & Vintage",2013-03-07,"within an hour","90","98","t","Loft","98.00","0.00",98,"Brussels",97.5,1.22170966759917,0.9,0.98,0,1,9.49170966759917
17522515,97916068,"Kasia",2016-10-04,"within an hour","100","100","t","House","320.00","2000.00",99,"Brussels",99,-0.372444772536486,1,1,6.25,0.875,7.75255522746351
17528481,45971722,"Rafael",2015-10-07,"within an hour","100","92","t","Loft","50.00","100.00",99,"Brussels",99,0.0703081438898682,1,0.92,2,0.96,8.13030814388987
17594996,119563798,"Frédéric",2017-03-07,"within an hour","100","100","t","Apartment","80.00","0.00",97,"Brussels",97,-0.560279343141606,1,1,0,1,7.93972065685839
17615195,3971365,"Pascale",2017-03-08,"within an hour","100","100","t","Apartment","80.00","",99,"Brussels",99,-0.561499048145535,1,1,0,1,7.93850095185446
17621613,119809119,"Giano",2017-03-08,"within an hour","100","100","t","Condominium","59.00","300.00",96,"Brussels",96,-0.561499048145535,1,1,5.08474576271186,0.898305084745763,7.63341620609175
17870125,121983178,"Jean",2017-03-22,"within an hour","100","92","t","Apartment","25.00","0.00",98,"Brussels",98,-0.578574918200546,1,0.92,0,1,7.60142508179945
17917513,119291725,"Valentine",2017-03-05,"within an hour","100","100","t","Apartment","35.00","0.00",99,"Brussels",99,-0.557839933133747,1,1,0,1,7.94216006686625
17928502,7455468,"Nino",2013-07-13,"within an hour","100","98","t","Apartment","90.00","200.00",96,"Brussels",98,1.06558742709622,1,0.98,2.22222222222222,0.955555555555556,9.35225409376288
18073723,34196304,"Mélodie",2015-05-25,"within an hour","100","100","t","Apartment","48.00","0.00",92,"Brussels",94.4444444444444,0.234968319420331,1,1,0,1,8.73496831942033
18074492,78215185,"Christiane",2016-06-17,"within an hour","100","100","t","Apartment","210.00","0.00",98,"Brussels",98,-0.239496927108187,1,1,0,1,8.26050307289181
18145698,85502350,"Sabine",2016-07-23,"within an hour","100","100","t","Apartment","50.00","0.00",95,"Brussels",95,-0.283406307249643,1,1,0,1,8.21659369275036
18268091,1913607,"Max",2012-03-13,"within an hour","100","98","t","Apartment","120.00","0.00",96,"Brussels",96,1.65958376400981,1,0.98,0,1,10.0795837640098
18302754,126583699,"Benjamin",2017-04-19,"within an hour","100","99","t","Apartment","20.00","",98,"Brussels",98,-0.612726658310568,1,0.99,0,1,7.84727334168943
18307701,126623987,"Madeline",2017-04-19,"within an hour","89","73","t","Apartment","72.00","",98,"Brussels",98,-0.612726658310568,0.89,0.73,0,1,6.64227334168943
18341230,101018314,"Sandra Parey",2016-10-24,"within an hour","100","95","t","Apartment","39.00","0.00",95,"Brussels",95,-0.396838872615073,1,0.95,0,1,7.90316112738493
18405801,127523074,"Omar",2017-04-25,"within an hour","100","100","t","Apartment","35.00","",93,"Brussels",93,-0.620044888334144,1,1,0,1,7.87995511166586
18502751,35321232,"Patrycja",2015-06-08,"within an hour","100","92","t","Apartment","75.00","250.00",100,"Brussels",100,0.21789244936532,1,0.92,3.33333333333333,0.933333333333333,8.19789244936532
18564921,128884393,"Amandine & Cédric",2017-05-04,"within an hour","100","93","t","Apartment","60.00","0.00",97,"Brussels",97,-0.631022233369508,1,0.93,0,1,7.58897776663049
18614412,129296857,"Rudy",2017-05-07,"within an hour","100","99","t","Apartment","30.00","100.00",99,"Brussels",99.5,-0.634681348381296,1,0.99,3.33333333333333,0.933333333333333,7.6253186516187
18730647,47249269,"Sigal",2015-10-23,"within an hour","90","81","t","Apartment","130.00","500.00",96,"Brussels",98,0.0507928638269986,0.9,0.81,3.84615384615385,0.923076923076923,7.41002363305777
18747672,5659954,"Sylviane Et Danaé",2013-03-28,"within an hour","100","90","t","Condominium","125.00","499.00",96,"Brussels",96,1.19609586251666,1,0.9,3.992,0.92016,9.05657586251666
18807623,2333927,"Julie",2012-05-09,"within an hour","100","100","t","Apartment","110.00","",97,"Brussels",97,1.59006057878584,1,1,0,1,10.0900605787858
18983998,42779129,"Sandrine",2015-08-28,"within an hour","90","95","t","Apartment","58.00","200.00",95,"Brussels",95,0.119096344047042,0.9,0.95,3.44827586206897,0.931034482758621,8.0621997923229
18985630,32054677,"Dirk",2015-04-27,"within an hour","100","100","t","Loft","118.00","0.00",98,"Brussels",98,0.269120059530352,1,1,0,1,8.76912005953035
19004747,10918640,"Ann-Charlotte",2013-12-30,"within an hour","100","100","t","House","88.00","350.00",99,"Brussels",99,0.858237576428229,1,1,3.97727272727273,0.920454545454545,9.11960121279187
19132866,4174277,"David",2012-11-17,"within an hour","100","60","t","Apartment","26.00","500.00",93,"Brussels",96.5,1.3558772180314,1,0.6,19.2307692307692,0.615384615384615,7.10203106418525
19278340,6498801,"Margaux",2013-05-21,"within an hour","100","78","t","Apartment","105.00","",100,"Brussels",99.5,1.13023179230447,1,0.78,0,1,8.75023179230447
19312220,6683434,"Catherine",2013-06-01,"within an hour","100","100","t","Apartment","50.00","0.00",98,"Brussels",98,1.11681503726125,1,1,0,1,9.61681503726125
19423786,87194283,"Stephsim",2016-08-01,"within an hour","100","95","t","Apartment","65.00","",97,"Brussels",97,-0.294383652285008,1,0.95,0,1,8.00561634771499
19446713,64719655,"Ninon",2016-03-28,"within an hour","100","79","t","Apartment","20.00","",97,"Brussels",97,-0.140700821789909,1,0.79,0,1,7.51929917821009
19466931,45684940,"Nizar",2015-10-03,"within an hour","90","84","t","Apartment","38.00","0.00",97,"Brussels",97,0.0751869639055856,0.9,0.84,0,1,7.78518696390559
19484181,64808952,"Kirsten",2016-03-28,"within an hour","100","97","t","Apartment","55.00","0.00",99,"Brussels",99,-0.140700821789909,1,0.97,0,1,8.23929917821009
19556308,137412585,"Inge",2017-06-28,"within an hour","100","100","t","Loft","120.00","250.00",99,"Brussels",99,-0.698106008585623,1,1,2.08333333333333,0.958333333333333,7.67689399141438
19570018,116847536,"Lorella",2017-02-17,"within an hour","100","95","t","Apartment","110.00","300.00",98,"Brussels",98,-0.538324653070878,1,0.95,2.72727272727273,0.945454545454545,7.59803898329276
19640157,37010108,"Sabina",2015-06-29,"within an hour","100","79","t","Apartment","50.00","100.00",99,"Brussels",99,0.192278644282803,1,0.79,2,0.96,7.7322786442828
19688642,14714226,"Denis",2014-04-25,"within an hour","100","89","t","Apartment","65.00","300.00",97,"Brussels",97,0.716751795972424,1,0.89,4.61538461538461,0.907692307692308,8.49982871904935
19701229,138805577,"Gabrielle",2017-07-05,"within an hour","100","83","t","Loft","34.00","0.00",98,"Brussels",98,-0.706643943613128,1,0.83,0,1,7.11335605638687
19709769,45791615,"Pierre",2015-10-05,"within an hour","100","98","t","Apartment","90.00","300.00",94,"Brussels",94,0.0727475538977269,1,0.98,3.33333333333333,0.933333333333333,8.29274755389773
19778827,36191845,"Florence",2015-06-19,"within an hour","100","92","t","Apartment","76.00","150.00",98,"Brussels",98,0.204475694322097,1,0.92,1.97368421052632,0.960526315789474,8.26605464169052
19818666,25730526,"Dara",2015-01-07,"within an hour","100","100","t","House","39.00","0.00",98,"Brussels",96,0.403287609962581,1,1,0,1,8.90328760996258
20022540,142178605,"Jean-Luc",2017-07-24,"within an hour","100","98","t","Apartment","230.00","500.00",97,"Brussels",97.1666666666667,-0.729818338687786,1,0.98,2.17391304347826,0.956521739130435,7.55974687870352
20144675,143287690,"Marwan",2017-07-30,"within an hour","100","73","t","Apartment","15.00","0.00",94,"Brussels",94,-0.737136568711362,1,0.73,0,1,6.68286343128864
20164326,43492019,"Peter",2015-09-06,"within an hour","100","100","t","Loft","65.00","250.00",100,"Brussels",100,0.108118999011678,1,1,3.84615384615385,0.923076923076923,8.37734976824245
20204451,143900827,"Virginie",2017-08-02,"within an hour","100","75","t","Apartment","52.00","",97,"Brussels",97,-0.74079568372315,1,0.75,0,1,6.75920431627685
20210754,24721163,"Francoise",2014-12-11,"within an hour","100","100","t","Apartment","85.00","0.00",96,"Brussels",96.3333333333333,0.436219645068673,1,1,0,1,8.93621964506867
20264978,1317951,"Diana",2011-10-20,"within an hour","100","96","t","Loft","45.00","0.00",95,"Brussels",95,1.83644098957957,1,0.96,0,1,10.1764409895796
20272919,144546520,"Christophe",2017-08-06,"within an hour","100","97","t","Apartment","60.00","0.00",98,"Brussels",98,-0.745674503738867,1,0.97,0,1,7.63432549626113
20333908,40799961,"Anne-Sophie",2015-08-07,"within an hour","100","89","t","Guesthouse","65.00","",99,"Brussels",99,0.144710149129559,1,0.89,0,1,8.20471014912956
20379783,7182199,"Jean-Philippe",2013-06-29,"within an hour","100","100","t","Townhouse","140.00","0.00",99,"Brussels",99,1.08266329715123,1,1,0,1,9.58266329715123
20414391,28736296,"Thierry",2015-03-04,"within an hour","100","100","t","Apartment","83.00","150.00",98,"Brussels",98,0.334984129742537,1,1,1.80722891566265,0.963855421686747,8.72655039480278
20487812,11683229,"Davide",2014-01-27,"within an hour","100","95","t","Loft","50.00","250.00",99,"Brussels",99,0.824085836318207,1,0.95,5,0.9,8.82408583631821
20537009,65097074,"Rob And Alex",2016-03-30,"within an hour","100","100","t","Apartment","60.00","150.00",98,"Brussels",97.5,-0.143140231797768,1,1,2.5,0.95,8.20685976820223
20647319,2132782,"Antoine",2012-04-13,"within an hour","100","100","t","Apartment","72.00","0.00",97,"Brussels",97.2857142857143,1.621772908888,1,1,0,1,10.121772908888
20673816,147920312,"Yumi",2017-08-27,"within an hour","83","96","t","Apartment","100.00","150.00",95,"Brussels",97,-0.771288308821384,0.83,0.96,1.5,0.97,7.22371169117862
20738160,131652946,"Harm",2017-05-23,"within an hour","100","100","t","Apartment","65.00","",96,"Brussels",98,-0.654196628444166,1,1,0,1,7.84580337155583
20756198,8916222,"Daniel",2013-09-18,"within an hour","100","100","t","Townhouse","57.00","0.00",98,"Brussels",98,0.983867191832952,1,1,0,1,9.48386719183295
20883158,22564746,"Julie",2014-10-15,"within an hour","100","100","t","Apartment","55.00","0.00",96,"Brussels",96,0.505742830292646,1,1,0,1,9.00574283029265
20907575,2430092,"Amy",2012-05-21,"within an hour","100","96","t","Apartment","100.00","400.00",97,"Brussels",97,1.57542411873869,1,0.96,4,0.92,9.67542411873869
20945267,8840719,"Gladys",2013-09-15,"within an hour","100","92","t","Townhouse","140.00","2500.00",100,"Brussels",98,0.98752630684474,1,0.92,17.8571428571429,0.642857142857143,8.09609773541617
21059247,151725319,"Sue",2017-09-23,"within an hour","100","97","t","Apartment","60.00","0.00",98,"Brussels",98,-0.804220343927476,1,0.97,0,1,7.57577965607252
21078527,151929426,"Adnane",2017-09-24,"within an hour","100","90","t","House","24.00","0.00",96,"Brussels",96,-0.805440048931405,1,0.9,0,1,7.29455995106859
21084483,51044489,"Gabrielle",2015-12-11,"within an hour","100","100","t","Apartment","61.00","300.00",95,"Brussels",95,-0.00897268136553959,1,1,4.91803278688525,0.901639344262295,8.19594535142135
21095272,19925143,"Elias",2014-08-12,"within an hour","100","98","t","Apartment","50.00","0.00",98,"Brussels",98,0.583803950544125,1,0.98,0,1,9.00380395054412
21115302,7091798,"Christina",2013-06-24,"within an hour","100","89","t","Apartment","50.00","0.00",100,"Brussels",100,1.08876182217088,1,0.89,0,1,9.14876182217088
21131976,43949967,"Nicolas",2015-09-11,"within an hour","100","100","t","Apartment","100.00","500.00",95,"Brussels",95,0.102020473992031,1,1,5,0.9,8.30202047399203
21172881,152791171,"Yaro",2017-10-01,"within an hour","100","99","t","Apartment","50.00","0.00",97,"Brussels",97,-0.813977983958911,1,0.99,0,1,7.64602201604109
21218651,111871851,"Lara & David",2017-01-17,"within an hour","100","98","t","Apartment","38.00","0.00",96,"Brussels",95.75,-0.500513797949068,1,0.98,0,1,7.91948620205093
21221791,153345181,"Mikaela",2017-10-05,"within an hour","100","100","t","Guesthouse","52.00","0.00",98,"Brussels",98.6,-0.818856803974628,1,1,0,1,7.68114319602537
21316651,14083324,"Imma",2014-04-09,"within an hour","100","100","t","Apartment","55.00","0.00",96,"Brussels",96,0.736267076035294,1,1,0,1,9.23626707603529
21547651,52305644,"Dara",2015-12-26,"within an hour","100","100","t","Loft","63.00","115.00",96,"Brussels",96,-0.0272682564244798,1,1,1.82539682539683,0.963492063492064,8.36320793405171
21556756,58072808,"Adam",2016-02-09,"within an hour","90","100","t","Apartment","75.00","",95,"Brussels",95,-0.0821549816013006,0.9,1,0,1,8.2678450183987
21558407,39789165,"Anna",2015-07-28,"within an hour","100","100","t","Apartment","140.00","89.00",98,"Brussels",98,0.156907199168852,1,1,0.635714285714286,0.987285714285714,8.618764342026
21577049,156788117,"Jean",2017-10-30,"within an hour","100","99","t","Apartment","90.00","",95,"Brussels",95,-0.849349429072862,1,0.99,0,1,7.61065057092714
21604779,34251432,"Monique Et Pierre",2015-05-26,"within an hour","100","100","t","Apartment","75.00","1500.00",100,"Brussels",100,0.233748614416401,1,1,20,0.6,7.5337486144164
21661332,157660525,"Philippe",2017-11-06,"within an hour","100","94","t","Apartment","60.00","500.00",98,"Brussels",98,-0.857887364100367,1,0.94,8.33333333333333,0.833333333333333,6.90211263589963
21732592,30519214,"Benoit",2015-04-03,"within an hour","100","73","t","Apartment","35.00","200.00",97,"Brussels",97,0.298392979624657,1,0.73,5.71428571428571,0.885714285714286,7.37553583676751
21733859,93691011,"Nathalie",2016-09-05,"within an hour","100","99","t","Apartment","105.00","150.00",98,"Brussels",98,-0.337073327422535,1,0.99,1.42857142857143,0.971428571428571,8.03721238686318
21778199,158664456,"Kuros",2017-11-14,"within an hour","100","99","t","Apartment","148.00","0.00",99,"Brussels",99,-0.867645004131802,1,0.99,0,1,7.5923549958682
21793438,48385206,"Lilian Et Javier",2015-11-07,"within an hour","100","100","t","Apartment","27.00","0.00",98,"Brussels",98,0.0324972887680583,1,1,0,1,8.53249728876806
21807038,57980993,"Miguel",2016-02-09,"within an hour","100","100","t","Condominium","69.00","0.00",98,"Brussels",98,-0.0821549816013006,1,1,0,1,8.4178450183987
21814747,24124723,"Stephane",2014-11-24,"within an hour","100","94","t","Apartment","90.00","0.00",97,"Brussels",97,0.456954630135472,1,0.94,0,1,8.71695463013547
21856198,21348359,"Nadia",2014-09-15,"within an hour","100","100","t","Apartment","85.00","0.00",98,"Brussels",98,0.542333980410527,1,1,0,1,9.04233398041053
21865731,141395940,"Amara Gnalen",2017-07-19,"within an hour","100","99","t","Apartment","20.00","",100,"Brussels",97.5,-0.723719813668139,1,0.99,0,1,7.73628018633186
21929544,86243709,"Olivier",2016-07-27,"within an hour","100","99","t","Condominium","65.00","200.00",98,"Brussels",98,-0.288285127265361,1,0.99,3.07692307692308,0.938461538461538,7.98709948811925
21932056,160050684,"Maria",2017-11-25,"within an hour","100","100","t","Apartment","60.00","500.00",97,"Brussels",97,-0.881061759175025,1,1,8.33333333333333,0.833333333333333,7.11893824082498
21940311,107362427,"Cerise",2016-12-15,"within an hour","100","93","t","Apartment","40.00","0.00",100,"Brussels",98.5,-0.460263532819399,1,0.93,0,1,7.7597364671806
21957324,46772717,"Iris",2015-10-17,"within an hour","100","100","t","Apartment","45.00","0.00",99,"Brussels",99,0.0581110938505747,1,1,0,1,8.55811109385057
21969752,160401303,"Elsa",2017-11-28,"within an hour","90","100","t","Apartment","75.00","0.00",95,"Brussels",95,-0.884720874186813,0.9,1,0,1,7.46527912581319
22032853,160901667,"Anna",2017-12-01,"within an hour","100","100","t","Apartment","149.00","",94,"Brussels",95,-0.888379989198601,1,1,0,1,7.6116200108014
22144124,22736123,"Yossif",2014-10-19,"within an hour","100","94","t","Apartment","90.00","",98,"Brussels",98,0.500864010276929,1,0.94,0,1,8.76086401027693
22228017,9663244,"Leonardo",2013-10-27,"within an hour","100","97","t","Apartment","59.00","",98,"Brussels",97,0.936298696679707,1,0.97,0,1,9.31629869667971
22239247,55090924,"Sven",2016-01-18,"within an hour","100","93","t","Apartment","89.00","0.00",96,"Brussels",96,-0.0553214715148549,1,0.93,0,1,8.16467852848515
22304698,26981631,"Madeleine",2015-01-31,"within an hour","100","100","t","Apartment","65.00","",96,"Brussels",96,0.374014689868276,1,1,0,1,8.87401468986828
22429613,152489723,"Aimara Sol",2017-09-28,"within an hour","100","82","t","Apartment","46.00","0.00",94,"Brussels",94,-0.810318868947123,1,0.82,0,1,6.96968113105288
22597729,8726898,"Jessica",2013-09-09,"within an hour","100","99","t","Apartment","75.00","0.00",98,"Brussels",98,0.994844536868316,1,0.99,0,1,9.45484453686831
22622539,95839930,"Olivier",2016-09-19,"within an hour","100","100","t","Loft","70.00","",98,"Brussels",98,-0.354149197477546,1,1,0,1,8.14585080252245
